runtime,title_length,log_budget_final,actor_logrev_of_past_2_years_0,actor_logrev_of_past_2_years_1,actor_logrev_of_past_2_years_2,actor_logrev_of_past_2_years_3,actor_logrev_of_past_2_years_4,actor_logrev_of_past_5_years_0,actor_logrev_of_past_5_years_1,actor_logrev_of_past_5_years_2,actor_logrev_of_past_5_years_3,actor_logrev_of_past_5_years_4,actor_logrev_of_past_10_years_0,actor_logrev_of_past_10_years_1,actor_logrev_of_past_10_years_2,actor_logrev_of_past_10_years_3,actor_logrev_of_past_10_years_4,director_logrev_of_past_2_years_0,director_logrev_of_past_5_years_0,director_logrev_of_past_10_years_0,gender_score,has_oscar_winner,popular_genre,first_in_collection,sequel,major,minor,medium,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,actor_is_top_100_of_past_2_years_0,actor_is_top_100_of_past_2_years_1,actor_is_top_100_of_past_2_years_2,actor_is_top_100_of_past_2_years_3,actor_is_top_100_of_past_2_years_4,actor_is_top_100_of_past_5_years_0,actor_is_top_100_of_past_5_years_1,actor_is_top_100_of_past_5_years_2,actor_is_top_100_of_past_5_years_3,actor_is_top_100_of_past_5_years_4,actor_is_top_100_of_past_10_years_0,actor_is_top_100_of_past_10_years_1,actor_is_top_100_of_past_10_years_2,actor_is_top_100_of_past_10_years_3,actor_is_top_100_of_past_10_years_4,director_is_top_50_of_past_2_years_0,director_is_top_50_of_past_5_years_0,director_is_top_50_of_past_10_years_0
132.0,2,18.890684373198106,19.826070494589647,18.376817222424744,14.591736103816302,17.31451645054645,14.591736103816302,19.50701640560402,18.27140803440816,19.56146405921563,17.31451645054645,13.83840252597656,19.50701640560402,18.27140803440816,19.56146405921563,17.31451645054645,13.83840252597656,17.256258314448722,19.86609972624364,19.845920511101237,0.2,0.0,0,1,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
94.0,2,13.592367006650065,13.379356574456494,13.379356574456494,13.379356574456494,13.379356574456494,13.379356574456494,13.655583560623965,13.655583560623965,17.311793205276587,13.655583560623965,13.655583560623965,14.063288964103348,17.294180763359748,17.311793205276587,14.063288964103348,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163.0,1,18.980296531887788,17.198535828663367,20.47342902047886,19.318239034077454,19.181646485433095,15.494408299510308,18.429182035355765,20.58557536619169,19.318239034077454,18.14092771340016,18.420881643770645,18.77870170160805,20.58557536619169,19.318239034077454,18.14092771340016,17.982376984698575,17.256258314448722,19.60166114828201,19.568579610064386,0.0,0.0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
96.0,2,16.523560759066484,17.536933941768734,13.379356574456494,13.379356574456494,13.379356574456494,18.430202921749906,17.536933941768734,13.655583560623965,13.655583560623965,13.655583560623965,18.259711554163907,16.121817623025848,16.09499671279399,14.063288964103348,14.063288964103348,17.809100536475274,17.256258314448722,17.637575323689862,17.52168363661458,0.2,1.0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
96.0,1,17.822843743196746,17.29982247728868,13.103129588289027,18.46829147953593,13.103129588289027,18.49017413815692,17.200279489832106,13.655583560623965,18.46829147953593,18.12776593793243,15.925852792853696,18.07269947172865,16.713074556071696,17.135876102417605,16.556440452951893,14.917847567904232,17.256258314448722,18.64850240781488,18.64850240781488,0.0,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108.0,2,17.50439001207821,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136.0,3,17.281246460764002,15.795412802215129,13.286595638311233,13.286595638311233,17.230888432598974,13.286595638311233,16.138864002424725,13.286595638311233,13.286595638311233,17.230888432598974,13.286595638311233,16.682939347866107,14.151982794585487,14.151982794585487,17.230888432598974,14.151982794585487,16.118776019455176,16.118776019455176,16.501169756276532,0.4,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
131.0,1,17.1296965626368,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.4,0.0,0,0,1,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134.0,3,17.399029496420386,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.4,0.0,0,0,1,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,2,17.281246460764002,16.44657217254775,13.286595638311233,13.286595638311233,13.286595638311233,15.088059066775106,17.745137697340773,16.951560521477525,13.286595638311233,13.286595638311233,15.793800057567644,17.745137697340773,16.951560521477525,13.641157170819495,14.151982794585487,15.793800057567644,17.256258314448722,17.637575323689862,17.52168363661458,0.6,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0,2,12.765688433465595,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,1.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.0,2,16.11809565095832,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.4,0.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,2,14.914122846632385,12.505521467454455,12.505521467454455,12.505521467454455,12.505521467454455,12.505521467454455,17.85929604742022,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,17.85929604742022,13.649957764607187,13.649957764607187,13.649957764607187,13.649957764607187,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,2,16.70588231586044,12.505521467454455,12.505521467454455,12.505521467454455,12.505521467454455,12.505521467454455,13.286595638311233,13.286595638311233,13.286595638311233,16.678542693306042,13.286595638311233,13.649957764607187,13.649957764607187,13.649957764607187,16.678542693306042,13.649957764607187,17.256258314448722,17.637575323689862,15.459428389869066,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0,2,16.300417207752275,14.112575721211073,12.505521467454455,12.505521467454455,17.930913037707374,12.505521467454455,15.920040772109369,16.766820613965518,13.286595638311233,16.199284018105594,13.286595638311233,17.202651512236322,16.766820613965518,17.07867644498332,16.199284018105594,15.990482709697357,16.56861009378015,16.742499054004835,16.655554573892495,0.4,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
101.0,2,16.300417207752275,12.505521467454455,16.548529951291357,12.505521467454455,17.969852094092673,12.505521467454455,13.286595638311233,17.554110338750437,19.977080273902235,16.469502796241972,13.286595638311233,17.859596430761364,17.506488833011847,19.14841754963232,16.043030385525178,16.29380224654093,17.256258314448722,17.637575323689862,17.562658920202185,0.4,0.0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.0,2,16.300417207752275,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.2,1.0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,2,17.727533563392427,18.868969930672254,15.880735271226929,12.648335662374995,15.668048205845759,12.648335662374995,17.659730220600103,16.548529951291357,13.690276079132593,16.954394026491553,17.375162487370044,17.645116706321897,17.12171963134924,13.690276079132593,17.596241239324804,17.375162487370044,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99.0,1,16.38045991542581,16.15604134138436,16.568218915980687,12.648335662374995,12.648335662374995,12.648335662374995,16.842373033363266,16.568218915980687,13.286595638311233,13.286595638311233,13.286595638311233,16.861568340252315,16.568218915980687,13.286595638311233,13.286595638311233,13.286595638311233,17.256258314448722,17.478194293981034,17.415613441687366,0.4,0.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
109.0,1,17.034386382832476,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,1,17.034386382832476,15.185696036090414,12.648335662374995,12.648335662374995,12.648335662374995,12.648335662374995,16.725957212478527,15.872834294390492,11.673878669359924,13.286595638311233,13.286595638311233,16.25881635096976,16.13303808569042,13.219680950047346,13.286595638311233,13.286595638311233,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,1,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
75.0,11,16.523560759066484,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.0,2,17.281246460764002,13.286595638311233,17.04800547601006,13.286595638311233,13.286595638311233,13.286595638311233,16.325427168356427,17.04800547601006,13.286595638311233,13.286595638311233,13.286595638311233,16.939797598759668,17.04800547601006,14.151982794585487,14.151982794585487,14.151982794585487,14.39846780218693,14.39846780218693,14.39846780218693,0.4,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
127.0,2,15.761420707019589,14.865943985818019,15.567413191756165,14.865943985818019,14.865943985818019,14.865943985818019,13.286595638311233,14.173226054794949,18.18506748361599,17.617567391296166,13.286595638311233,14.08265134274431,14.173226054794949,18.18506748361599,17.617567391296166,16.645493454444782,17.256258314448722,17.637575323689862,17.52168363661458,0.4,0.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.0,1,17.034386382832476,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,1,16.213405830762643,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,16.736193154561267,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,16.736193154561267,14.151982794585487,14.151982794585487,16.803910616407126,14.151982794585487,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,1,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,2,14.077874822431765,13.103129588289027,13.103129588289027,13.103129588289027,13.103129588289027,13.103129588289027,13.655583560623965,13.655583560623965,13.655583560623965,13.655583560623965,13.655583560623965,13.943176957823546,13.943176957823546,13.943176957823546,16.265263406822434,13.943176957823546,17.256258314448722,17.637575323689862,17.52168363661458,0.6,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.0,3,15.89495209964411,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0,1,15.319587954740546,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.4,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,2,17.034386382832476,19.674723307702134,14.085690355279914,14.085690355279914,14.085690355279914,14.085690355279914,16.85599939545853,13.954377653411832,13.859359008143999,18.66754082188389,18.81346794624119,16.402550120298542,13.286595638311233,13.859359008143999,18.041708391534396,18.737667865579322,17.256258314448722,15.723443026695078,14.885429320821068,0.2,0.0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81.0,1,12.254862809699604,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,2,17.281246460764002,12.505521467454455,12.505521467454455,16.11512799111582,12.505521467454455,12.505521467454455,13.286595638311233,13.286595638311233,16.11512799111582,13.286595638311233,13.286595638311233,17.714744551493908,13.649957764607187,16.666622699728226,13.649957764607187,13.649957764607187,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
112.0,2,17.281246460764002,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,1,12.429216196844385,13.103129588289027,16.644545951231834,13.103129588289027,13.103129588289027,13.103129588289027,13.655583560623965,16.644545951231834,13.655583560623965,13.655583560623965,13.655583560623965,13.943176957823546,16.644545951231834,13.943176957823546,13.943176957823546,13.943176957823546,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.0,1,17.341871082580436,16.88225069808803,17.138183753415362,14.865943985818019,14.991879675897298,14.865943985818019,16.253967079666587,17.138183753415362,13.286595638311233,15.148006647754721,13.286595638311233,15.964903387625187,17.138183753415362,14.08265134274431,15.148006647754721,14.08265134274431,17.256258314448722,17.637575323689862,17.52168363661458,0.6,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
111.0,6,17.034386382832476,15.639075656177996,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,16.296198655493196,13.286595638311233,15.886921440042475,15.708255737328074,13.286595638311233,16.296198655493196,14.151982794585487,16.346827108267437,16.44110386511015,14.151982794585487,15.639075656177996,15.639075656177996,15.639075656177996,0.2,0.0,0,0,1,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
99.0,1,17.281246460764002,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,2,16.811242831518268,12.505521467454455,12.505521467454455,17.86736626848123,16.337614079447526,19.21504421070152,13.286595638311233,13.286595638311233,17.86736626848123,16.591691570197266,17.242037720912453,13.649957764607187,13.649957764607187,17.86736626848123,16.922735011942198,16.840981957306365,17.256258314448722,17.218374150725428,17.218374150725428,0.0,0.0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
106.0,2,17.034386382832476,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.4,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189.0,3,17.399029496420386,17.72346827127864,14.865943985818019,18.37885919796361,14.865943985818019,14.865943985818019,17.458283172632967,16.451996467053768,17.55095127148467,13.286595638311233,11.907841796525648,17.193098073987297,17.202651512236322,17.596241239324804,17.126053571358298,11.907841796525648,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
88.0,3,15.250595083253597,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,15.898180881513374,14.151982794585487,14.151982794585487,14.151982794585487,14.151982794585487,15.898180881513374,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.0,2,15.789591583986285,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.4,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,2,18.82614585206053,19.508081858271442,18.168902762533016,18.56370405460297,14.591736103816302,18.501532114535237,19.555110802066523,18.630195402392786,19.082195369130297,18.923485202008926,18.170073292021282,19.508081858271442,18.630195402392786,19.082195369130297,18.923485202008926,17.66003227849385,17.256258314448722,19.99844059918965,19.99844059918965,0.4,1.0,0,0,1,0,0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0
124.0,2,18.643824295266565,17.183768476719028,16.379712315882617,9.263881138904212,14.591736103816302,14.591736103816302,18.03657947029263,15.683339303090515,9.263881138904212,14.063288964103348,14.063288964103348,17.464493959435707,15.683339303090515,9.263881138904212,14.063288964103348,17.269022836999902,17.256258314448722,19.187516682379428,19.470300579877254,0.2,0.0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
